"Step","ddpo_trainer_config.train_learning_rate: 0.00005 - head_validation/reward_mean","ddpo_trainer_config.train_learning_rate: 0.00005 - head_validation/reward_mean__MIN","ddpo_trainer_config.train_learning_rate: 0.00005 - head_validation/reward_mean__MAX"
"256","1.1713226011821203","1.1211408376693726","1.2173645496368408"
"260","1.134068747361501","1.0178122520446777","1.191439151763916"
"264","1.1270388960838318","1.015036702156067","1.2509533166885376"
"268","1.1242714722951253","1.0819591283798218","1.200668454170227"
"272","1.1440168023109436","1.0551303625106812","1.2339640855789185"
"276","1.1906474630037944","1.133025050163269","1.254747986793518"
"280","1.1595029433568318","1.058237910270691","1.2595070600509644"
"284","1.1850030223528545","1.1291981935501099","1.2344684600830078"
"288","1.1813714504241943","1.1339662075042725","1.2665045261383057"
"292","1.2022338310877483","1.1548184156417847","1.2239936590194702"
"296","1.2232747673988342","1.1410285234451294","1.2835273742675781"
"300","1.2311184803644817","1.113284707069397","1.3439936637878418"
"304","1.2019773920377095","1.1175645589828491","1.2488690614700317"
"308","1.2161633968353271","1.1221439838409424","1.3139697313308716"
"312","1.2555182973543804","1.1641074419021606","1.305691123008728"
"316","1.2265967726707458","1.0441988706588745","1.3034659624099731"
"320","1.2206822037696838","1.0813685655593872","1.3133610486984253"
"324","1.2583101193110149","1.192808747291565","1.3142712116241455"
"328","1.2689700524012248","1.2124202251434326","1.3661904335021973"
"332","1.2761321266492207","1.2274028062820435","1.3343089818954468"
"336","1.2683632175127666","1.2237600088119507","1.3425893783569336"
"340","1.2818409999211628","1.2421663999557495","1.3281151056289673"
"344","1.2850524584452312","1.2042478322982788","1.3757318258285522"
"348","1.3059016664822896","1.2304798364639282","1.3426066637039185"
"352","1.2902059157689412","1.2552474737167358","1.3403371572494507"
"356","1.3054006099700928","1.2346140146255493","1.3749876022338867"
"360","1.3310933510462444","1.284684181213379","1.365119457244873"
"364","1.3160223364830017","1.2503094673156738","1.3565040826797485"
"368","1.3104843099912007","1.1889957189559937","1.3917490243911743"
"372","1.3732081651687622","1.336377739906311","1.4113470315933228"
"376","1.3364134828249614","1.2047117948532104","1.4146043062210083"
"380","1.3250399827957153","1.2666746377944946","1.372672200202942"
"384","1.343742271264394","1.2751163244247437","1.3962332010269165"
"388","1.3640870054562886","1.3229821920394897","1.433816909790039"
"392","1.3509118556976318","1.2815804481506348","1.4239665269851685"
"396","1.3690589865048726","1.3069605827331543","1.4277526140213013"
"400","1.3517329096794128","1.323695182800293","1.370328426361084"
"404","1.3880239526430767","1.3345131874084473","1.4331111907958984"
"408","1.4018347064654033","1.355057716369629","1.4302701950073242"
"412","1.377172867457072","1.3595457077026367","1.4011770486831665"
"416","1.4032708406448364","1.3457375764846802","1.4284906387329102"
"420","1.4091635743776958","1.3747820854187012","1.4266775846481323"
"424","1.4004197120666504","1.3625798225402832","1.4536585807800293"
"428","1.40714826186498","1.3179494142532349","1.4403597116470337"
"432","1.4222610195477803","1.4057931900024414","1.44197416305542"
"436","1.410778780778249","1.3873504400253296","1.4256869554519653"
"440","1.456972360610962","1.4012651443481445","1.5112214088439941"
"444","1.4399357040723164","1.3944755792617798","1.4676403999328613"
"448","1.4198406338691711","1.3843086957931519","1.4564019441604614"
"452","1.4496187369028728","1.4273585081100464","1.4772764444351196"
"456","1.436881164709727","1.4048572778701782","1.4768171310424805"
"460","1.452941119670868","1.4070253372192383","1.487998366355896"
"464","1.4435344735781352","1.4044084548950195","1.4807265996932983"
"468","1.464638113975525","1.4035755395889282","1.5374865531921387"
"472","1.4597206910451253","1.3715134859085083","1.493159294128418"
"476","1.4640365441640217","1.4167262315750122","1.501658320426941"
"480","1.4462793072064717","1.408774971961975","1.4935365915298462"
"484","1.4667408068974812","1.420132040977478","1.5493921041488647"
"488","1.4848497311274211","1.4566692113876343","1.5133767127990723"
"492","1.4986223379770915","1.457619547843933","1.542149543762207"
"496","1.4715842207272847","1.4304383993148804","1.503740668296814"
"500","1.4960981408754985","1.466787338256836","1.531752109527588"
"504","1.4896670778592427","1.4611881971359253","1.515070915222168"
"508","1.5217797756195068","1.4807549715042114","1.5489972829818726"
"512","1.5020982424418132","1.4667668342590332","1.534915566444397"
"516","1.4911173582077026","1.4210476875305176","1.5237873792648315"
"520","1.5015373229980469","1.432235598564148","1.5556496381759644"
"524","1.4953683813412983","1.4771193265914917","1.5067194700241089"
"528","1.5143574476242065","1.448935866355896","1.5699113607406616"
"532","1.5058072209358215","1.4768915176391602","1.541757583618164"
"536","1.540731966495514","1.4969325065612793","1.5609608888626099"
"540","1.5166521469751995","1.4962102174758911","1.5295209884643555"
"544","1.5186923742294312","1.503839135169983","1.5319509506225586"
"548","1.5250833829243977","1.4948201179504395","1.5578604936599731"
"552","1.5395683646202087","1.531180739402771","1.5479559898376465"
"556","1.5313342809677124","1.5313342809677124","1.5313342809677124"
"560","1.5286189317703247","1.5286189317703247","1.5286189317703247"
"564","1.535072684288025","1.535072684288025","1.535072684288025"
