"Step","ddpo_trainer_config.train_learning_rate: 0.00005 - head_validation/reward_mean","ddpo_trainer_config.train_learning_rate: 0.00005 - head_validation/reward_mean__MIN","ddpo_trainer_config.train_learning_rate: 0.00005 - head_validation/reward_mean__MAX"
"312","0.9396762773394585","0.6726336479187012","1.1127698421478271"
"316","0.960376687347889","0.6308884620666504","1.0991123914718628"
"320","0.9770858585834503","0.8637967109680176","1.114004135131836"
"324","1.010421521961689","0.9004190564155579","1.1816211938858032"
"328","1.013555683195591","0.8451921343803406","1.1272770166397095"
"332","0.9406488463282585","0.7620462775230408","1.1579056978225708"
"336","0.9996296763420105","0.8381505012512207","1.1022487878799438"
"340","1.0541826710104942","0.9459003806114197","1.1449329853057861"
"344","1.0425541028380394","0.7865586280822754","1.1339305639266968"
"348","1.073914796113968","0.9738202691078186","1.200386643409729"
"352","1.020579271018505","0.9030342102050781","1.1835628747940063"
"356","1.0657296106219292","0.9633722901344299","1.1628373861312866"
"360","1.030543066561222","0.7978803515434265","1.1728578805923462"
"364","1.08840923756361","0.9092015624046326","1.2388824224472046"
"368","1.0052508637309074","0.8537119030952454","1.210105061531067"
"372","1.0955417975783348","0.9108443260192871","1.2406489849090576"
"376","1.096742533147335","0.952825129032135","1.230519413948059"
"380","1.069230556488037","1.0037264823913574","1.1355549097061157"
"384","1.1213098615407944","0.9569070339202881","1.2174779176712036"
"388","1.0962263494729996","1.0205851793289185","1.1732760667800903"
"392","1.088573433458805","0.9207193851470947","1.229357361793518"
"396","1.1120775192975998","1.0459312200546265","1.1772454977035522"
"400","1.116307020187378","1.0257471799850464","1.2085753679275513"
"404","1.1234480813145638","0.958979070186615","1.2954236268997192"
"408","1.1413745731115341","1.0249735116958618","1.2288790941238403"
"412","1.1243023872375488","1.0093153715133667","1.2187591791152954"
"416","1.113333910703659","1.0178014039993286","1.200088620185852"
"420","1.16815285384655","1.0461236238479614","1.2361570596694946"
"424","1.1464595794677734","1.0283359289169312","1.2608821392059326"
"428","1.159726768732071","1.087200403213501","1.260077953338623"
"432","1.1502668485045433","0.9371270537376404","1.238757610321045"
"436","1.1720650419592857","0.9567025303840637","1.2583261728286743"
"440","1.184289202094078","1.0468592643737793","1.2816171646118164"
"444","1.1905525773763657","1.0844794511795044","1.2673031091690063"
"448","1.1794986426830292","1.0632272958755493","1.2856035232543945"
"452","1.2033170461654663","1.1101019382476807","1.2921470403671265"
"456","1.1866606324911118","1.1130117177963257","1.2607743740081787"
"460","1.2230423241853714","1.158242106437683","1.2952533960342407"
"464","1.2002606838941574","0.9890987873077393","1.2816168069839478"
"468","1.2538215667009354","1.15324866771698","1.3386112451553345"
"472","1.2372223436832428","1.1393965482711792","1.3025842905044556"
"476","1.2194134443998337","1.0885380506515503","1.2948695421218872"
"480","1.21853007376194","1.0904061794281006","1.303013801574707"
"484","1.260233998298645","1.1804782152175903","1.3243488073349"
"488","1.1991478949785233","1.055275559425354","1.3026076555252075"
"492","1.2369370311498642","1.1670582294464111","1.2945611476898193"
"496","1.25999815762043","1.1884773969650269","1.3568331003189087"
"500","1.243200957775116","1.164229154586792","1.298421025276184"
"504","1.2813998609781265","1.1785633563995361","1.3489664793014526"
"508","1.2891797572374344","1.2202764749526978","1.373936653137207"
"512","1.254045307636261","1.1249425411224365","1.338133454322815"
"516","1.2515245527029037","1.130839228630066","1.3496346473693848"
"520","1.2912344187498093","1.2085741758346558","1.3485568761825562"
"524","1.2828011959791183","1.1844607591629028","1.3595614433288574"
"528","1.3037815243005753","1.224605679512024","1.3467739820480347"
"532","1.3039152771234512","1.2082093954086304","1.3935858011245728"
"536","1.288999319076538","1.2264667749404907","1.3796682357788086"
"540","1.2988777955373128","1.2099374532699585","1.346835732460022"
"544","1.2842870155970256","1.1847890615463257","1.3597384691238403"
"548","1.3194406032562256","1.1958564519882202","1.4115691184997559"
"552","1.2922075510025024","1.1327235698699951","1.3897522687911987"
"556","1.297188115119934","1.203897476196289","1.3302005529403687"
"560","1.3721177577972412","1.3559376001358032","1.3882979154586792"
