"Step","ddpo_trainer_config.train_learning_rate: 0.00005 - head_validation/reward_mean","ddpo_trainer_config.train_learning_rate: 0.00005 - head_validation/reward_mean__MIN","ddpo_trainer_config.train_learning_rate: 0.00005 - head_validation/reward_mean__MAX"
"4","-0.25118034705519676","-0.31921544671058655","-0.21219243109226227"
"8","-0.19603133387863636","-0.38000190258026123","-0.09602800756692886"
"12","-0.19615231826901436","-0.2520550787448883","-0.1405314952135086"
"16","-0.12570075318217278","-0.19012205302715302","-0.06557730585336685"
"20","-0.1360209584236145","-0.17303825914859772","-0.06393048167228699"
"24","-0.11756568402051926","-0.22550620138645172","0.029306821525096893"
"28","-0.12683274410665035","-0.15193533897399902","-0.07758151739835739"
"32","-0.16504179872572422","-0.19591671228408813","-0.11500503867864609"
"36","-0.176791338250041","-0.2124725729227066","-0.11053846031427383"
"40","-0.16764239221811295","-0.21630871295928955","-0.12812446057796478"
"44","-0.12304531969130039","-0.18732862174510956","-0.08858708292245865"
"48","-0.09224659483879805","-0.13064610958099365","-0.058239858597517014"
"52","-0.13983040861785412","-0.1940464824438095","-0.08628318458795547"
"56","-0.10968158347532153","-0.2134217768907547","-0.02184581570327282"
"60","-0.0698957412969321","-0.17113439738750458","0.013230209238827229"
"64","-0.0378699518423673","-0.06997900456190109","-0.00009869287168839946"
"68","-0.1506777573376894","-0.214147686958313","-0.11974207311868668"
"72","-0.11452194303274155","-0.16204918920993805","-0.09003567695617676"
"76","-0.03432658314704895","-0.0786723643541336","0.05225803330540657"
"80","-0.05555845482740551","-0.10606933385133743","-0.004057335201650858"
"84","-0.10168702492956072","-0.26239702105522156","-0.007074395660310984"
"88","-0.031742481514811516","-0.07895038276910782","0.050674840807914734"
"92","-0.07010739576071501","-0.11938522011041641","-0.034063100814819336"
"96","-0.02967663388699293","-0.08041051030158997","0.07678799331188202"
"100","-0.06845652312040329","-0.12588192522525787","-0.018300259485840797"
"104","0.026199632324278355","-0.05570695921778679","0.1416003406047821"
"108","-0.06984128430485725","-0.24363714456558228","0.09547676891088486"
"112","-0.07923882827162743","-0.23914913833141327","0.0566665418446064"
"116","0.026674001128412783","-0.03740576654672623","0.1224113404750824"
"120","-0.030828234739601612","-0.1471358686685562","0.05523679777979851"
"124","-0.023866003844887018","-0.08412597328424454","0.062931127846241"
"128","0.011953712673857808","-0.12563078105449677","0.09488948434591293"
"132","-0.05295824445784092","-0.11046385765075684","0.06026493012905121"
"136","-0.003187029156833887","-0.03503905609250069","0.037858884781599045"
"140","0.06303074769675732","0.03809221088886261","0.09535811096429825"
"144","0.051390860229730606","0.007148923818022013","0.11109613627195358"
"148","-0.03419705759733915","-0.14336241781711578","0.08994398266077042"
"152","0.004852709826081991","-0.10500673204660416","0.08571862429380417"
"156","0.05252042907522991","0.0023091856855899096","0.11269652843475342"
"160","0.033185266598593444","-0.013764972798526287","0.15789170563220978"
"164","0.03909145831130445","-0.033112119883298874","0.08890300989151001"
"168","-0.06394460238516331","-0.2049967646598816","0.0785829946398735"
"172","0.04920200823107734","-0.0026695106644183397","0.13255105912685394"
"176","0.07344642467796803","-0.0022793859243392944","0.11865744739770889"
"180","0.075141123495996","-0.0024504363536834717","0.13088655471801758"
"184","0.12761365715414286","0.0620337538421154","0.23096661269664764"
"188","0.0867387605831027","0.03428905829787254","0.12621216475963593"
"192","0.04312155768275261","-0.03384941443800926","0.08238674700260162"
"196","0.0468356495257467","-0.047139521688222885","0.11991026252508163"
"200","0.08126112446188927","0.06512338668107986","0.10832089185714722"
"204","0.08699468057602644","-0.04563574865460396","0.22133775055408478"
"208","0.10571931744925678","-0.008933578617870808","0.17516474425792694"
"212","0.0857296206522733","0.009081006050109863","0.17924289405345917"
"216","0.08762284787371755","0.02072598971426487","0.16629467904567719"
"220","0.08801706251688302","0.011767183430492878","0.14112058281898499"
"224","0.14646109379827976","0.07465236634016037","0.20217271149158478"
"228","0.08815448731184006","-0.02477952092885971","0.17319762706756592"
"232","0.05786429555155337","-0.0127990348264575","0.11071815341711044"
"236","0.10880671069025993","0.01658138632774353","0.24079139530658722"
"240","0.14628315344452858","0.09934437274932861","0.17531566321849823"
"244","0.12524682190269232","0.03538025543093681","0.16594679653644562"
"248","0.1530443262308836","0.08422587066888809","0.2258894294500351"
"252","0.10438515339046717","0.06039886549115181","0.21389435231685638"
"256","0.1255729184485972","0.023284057155251503","0.20613163709640503"
"260","0.17598183080554008","0.13290055096149445","0.2109878659248352"
"264","0.11797377467155457","0.06456335633993149","0.23013989627361298"
"268","0.07836767146363854","-0.024794569239020348","0.13850180804729462"
"272","0.1691430527716875","0.08469244092702866","0.23988990485668182"
"276","0.1709168367087841","0.14303641021251678","0.21523761749267578"
"280","0.1614343859255314","0.07510632276535034","0.1994050145149231"
"284","0.1827627755701542","0.16011179983615875","0.20643027126789093"
"288","0.1529213134199381","0.12117496877908707","0.20283806324005127"
"292","0.1763933077454567","0.16254796087741852","0.18626098334789276"
"296","0.19525524973869324","0.1359967142343521","0.311906099319458"
"300","0.19862335175275803","0.1647329032421112","0.22535736858844757"
"304","0.2204463966190815","0.16547603905200958","0.27109989523887634"
"308","0.24605287238955498","0.18433700501918793","0.335954874753952"
"312","0.1883291769772768","0.07762249559164047","0.2483542561531067"
"316","0.22286605276167393","0.1020917221903801","0.34756216406822205"
"320","0.21827539056539536","0.18295688927173615","0.28616324067115784"
"324","0.2614599019289017","0.20068176090717316","0.3270547688007355"
"328","0.27705101172129315","0.2204752415418625","0.37040653824806213"
"332","0.2555427700281143","0.1281491070985794","0.3517096936702728"
"336","0.26297898093859357","0.12888669967651367","0.3321548402309418"
"340","0.25483964880307514","0.2519915997982025","0.25632691383361816"
